action;iteration;particle;x;y;fitness
0;29;22;-100.000000;-37.671043;1.654363
0;29;23;-100.000000;-55.695316;1.885613
0;29;24;-22.917122;-20.703041;2.976892
0;29;25;-38.072365;0.478655;4.430272
0;29;26;-2.818042;-9.410205;4.867571
0;29;27;-100.000000;-24.182072;2.120635
0;29;28;-42.030075;-37.026100;1.165636
0;29;29;-41.451206;-25.900465;4.170361
0;29;30;-2.549830;-10.221867;4.639891
0;29;31;23.721170;0.287639;4.450685
0;29;32;-34.007465;24.553101;3.147028
0;29;33;-6.972579;-1.978976;1.119390
0;29;34;-1.642353;0.422308;5.076899
0;29;35;2.776407;0.138587;3.412721
0;29;36;-3.395267;-1.187991;4.838483
0;29;37;2.137536;-12.534483;5.168124
0;29;38;-6.458361;-9.578568;6.137356
0;29;39;-0.255527;-17.503189;5.816420
0;29;40;-21.901773;-18.461197;4.466432
0;29;41;-8.373978;10.683125;4.274284
0;29;42;-14.123711;3.152343;3.392483
0;29;43;-14.464794;-1.009845;3.720436
0;29;44;-15.286432;-18.989954;2.469463
0;29;45;-14.201819;8.071562;3.154641
0;29;46;-2.060655;14.295251;2.995599
0;29;47;-0.920024;-14.346657;3.090086
0;29;48;-5.680516;3.831985;4.248349
0;30;0;-14.234558;9.524730;5.328231
0;30;1;10.213305;0.368057;4.154080
0;30;2;-23.360825;-6.397827;5.026734
0;30;3;-62.204082;-0.832061;4.606173
0;30;4;-0.851489;13.516106;5.312368
0;30;5;-5.449792;6.540556;6.238890
0;30;6;2.753736;4.896878;3.125175
0;30;7;-7.117783;5.053156;2.500649
0;30;8;-65.453552;23.129211;4.832898
0;30;10;-100.000000;13.392853;2.924681
0;30;11;-17.600597;6.452446;5.872560
0;30;12;-12.331506;34.831879;4.026739
0;30;13;5.003563;-4.692112;2.033786
0;30;14;-50.012501;-28.551510;3.159504
0;30;15;-100.000000;-42.804710;2.105401
0;30;16;-100.000000;-52.563740;2.834571
0;30;17;-100.000000;-33.449539;2.973289
0;30;18;-26.056725;60.995071;1.472150
0;30;19;-3.143677;22.709948;3.966929
0;30;20;0.470545;13.107832;4.470373
0;30;21;-100.000000;-27.913235;1.109718
0;30;22;-100.000000;-35.118996;1.337571
0;30;23;-100.000000;-56.352379;2.207962
0;30;24;-37.691357;36.959862;2.528445
0;30;25;-30.147921;-8.322374;3.507306
0;30;26;-11.491180;22.014614;4.166455
0;30;27;-100.000000;-42.387268;2.881492
0;30;28;-100.000000;-63.609116;2.890995
0;30;29;-23.261612;-22.536629;5.462089
0;30;30;-0.838695;-6.515955;5.743779
0;30;31;20.144239;0.232240;3.672715
0;30;32;-41.746819;21.562971;4.972398
0;30;33;-7.016331;0.611630;3.436616
0;30;34;-1.950175;0.389028;3.970011
0;30;35;-34.687283;-23.733618;4.084115
0;30;36;-16.692635;-1.087530;3.034239
0;30;37;8.839437;-9.008724;2.428174
0;30;38;-1.654399;-8.353395;4.026457
0;30;39;-2.005079;-21.786533;2.092615
0;30;40;-28.637070;7.341799;4.081989
0;30;41;-15.211170;-9.928528;2.901680
0;30;42;-14.786990;-3.578021;4.843445
0;30;43;-14.586366;-0.996631;3.086293
0;30;44;-14.143428;-8.648427;4.057475
0;30;45;-16.638187;-29.092161;3.541925
0;30;46;-2.074391;13.998296;1.046449
0;30;47;-5.176469;21.752762;4.179997
0;30;48;-10.170293;4.706829;4.331896
0;31;0;2.964813;15.125283;2.160980
0;31;1;20.283474;7.711087;4.260589
0;31;2;15.442318;-100.000000;2.819402
0;31;3;-100.000000;3.520189;3.421902
0;31;4;-6.635836;3.780607;4.051233
0;31;5;-5.589282;5.242435;4.834960
0;31;6;-1.597043;4.333150;4.317480
0;31;7;-9.636022;7.876520;3.692393
0;31;8;-63.349167;0.313919;4.071044
0;31;10;-100.000000;49.057823;1.194460
0;31;11;-100.000000;42.223602;1.644632
0;31;12;-15.163557;3.336498;3.995652
0;31;13;19.569057;13.980074;3.508415
0;31;14;-51.344414;-35.325508;3.571701
0;31;15;-100.000000;-37.225742;1.728800
0;31;16;-100.000000;-89.651749;2.032741
0;31;17;-100.000000;-38.228657;1.859500
0;31;18;-67.746002;96.760498;4.099673
0;31;19;-2.926529;8.197282;2.977910
0;31;20;-0.364834;0.921243;3.371809
0;31;21;-100.000000;-39.538879;3.323783
0;31;22;-100.000000;-38.386044;2.852287
0;31;23;-100.000000;-18.695904;1.914829
0;31;24;-95.026138;-29.754333;2.529420
0;31;25;-17.499863;-8.883433;5.268077
0;31;26;-10.390457;20.099810;4.059394
0;31;27;-100.000000;-38.354767;2.178866
0;31;28;-44.834621;-63.218300;4.150238
0;31;29;-100.000000;1.169502;2.382073
0;31;30;-1.430670;-0.854540;4.712671
0;31;31;-4.944592;-1.360211;3.512077
0;31;32;-41.762745;3.250257;3.970912
0;31;33;-6.998835;0.002862;0.214149
0;31;34;-4.833378;-0.545936;5.545380
0;31;35;-57.589504;-22.060564;3.905055
0;31;36;-17.699446;-1.994795;2.116097
0;31;37;-11.610222;-6.471237;6.400711
0;31;38;2.308081;-8.890549;2.935856
0;31;39;-3.043391;17.580688;3.751428
0;31;40;-6.802633;2.059224;3.214791
0;31;41;-0.304272;-12.129269;3.683926
0;31;42;-14.455020;-3.601599;5.957680
0;31;43;-14.188187;-1.018017;2.667648
0;31;44;-15.045726;-9.416100;3.746855
0;31;45;0.641073;2.588703;4.913913
0;31;46;-2.084416;13.781566;2.906784
0;31;47;-2.655654;23.303373;3.803027
0;31;48;-11.461633;4.205869;5.427186
0;32;0;18.687250;17.402304;4.752562
0;32;1;-24.470432;14.102886;4.477990
0;32;2;-36.197723;-79.264664;4.139708
0;32;3;0.000000;40.453693;3.061556
0;32;4;13.746599;3.455660;5.153277
0;32;5;-2.965296;4.523363;4.084336
0;32;6;-6.468884;8.968261;3.972882
0;32;7;-55.559883;7.165790;5.247153
0;32;8;-53.469761;-77.083740;4.489107
0;32;10;-100.000000;16.811474;2.068131
0;32;11;-100.000000;72.782623;1.815663
0;32;12;-1.965350;2.637433;2.840583
0;32;13;-53.357830;24.111950;3.175580
0;32;14;-66.259827;2.615730;4.676304
0;32;15;-100.000000;-36.457279;3.113777
0;32;17;-100.000000;-39.555466;2.708330
0;32;18;-75.122131;-3.239502;3.458751
0;32;19;-2.917328;2.644207;3.312142
0;32;20;-1.066548;-1.179197;3.433113
0;32;21;-100.000000;-32.490425;3.714785
0;32;22;-100.000000;-35.852676;1.803153
0;32;23;-100.000000;-49.667313;1.568072
0;32;24;-100.000000;-67.165237;2.409672
0;32;25;-11.146070;29.266376;4.028056
0;32;26;-1.432223;-20.001028;2.891200
0;32;27;-100.000000;-22.782297;1.767280
0;32;28;-57.865810;-23.844978;3.875478
0;32;29;-46.307266;-10.066121;2.979283
0;32;30;-1.515884;-4.290349;5.622698
0;32;31;11.179066;-2.048529;3.259377
0;32;32;-1.494102;-10.784472;5.585927
0;32;33;-6.986065;-0.441444;3.222236
0;32;34;-5.309872;-0.591934;4.580887
0;32;35;28.335445;5.585981;4.572593
0;32;36;-9.513039;-2.223083;5.280870
0;32;37;-13.738913;-8.376778;4.573105
0;32;38;1.504533;-11.739552;5.750565
0;32;39;2.132941;16.248241;3.705279
0;32;40;14.249926;-10.628714;4.261117
0;32;41;4.326265;-14.534552;5.140118
0;32;42;-14.481225;0.512803;7.060055
0;32;43;-13.622432;-1.028742;3.157081
0;32;44;-15.146761;-5.422406;4.741703
0;32;45;14.520290;40.831421;5.797696
0;32;46;-2.069162;14.252679;3.172677
0;32;47;-1.746758;-10.377951;4.684359
0;32;48;-6.081228;4.082015;2.265817
0;33;0;-12.421841;9.609293;5.896777
0;33;1;-2.689482;7.790904;3.869463
0;33;2;-75.372803;-45.060608;3.509639
0;33;3;38.130745;51.318474;3.652168
0;33;4;8.075090;12.429580;3.934604
0;33;5;-3.016030;6.347196;2.446104
0;33;6;3.094568;9.226579;2.980468
0;33;7;-83.672134;5.428823;4.686392
0;33;8;-52.686504;-49.602646;4.852698
0;33;10;-100.000000;-29.670864;1.630595
0;33;11;-100.000000;45.271057;2.154915
0;33;12;-12.150345;38.583481;4.804068
0;33;13;-61.051380;-17.286125;3.290408
0;33;14;-61.401360;-35.047970;3.848799
0;33;18;-50.285797;-84.876274;3.573034
0;33;19;-2.969641;23.606880;3.573943
0;33;20;-1.159032;3.767143;4.034011
0;33;21;-100.000000;-29.001886;0.135410
0;33;22;-100.000000;-32.208855;1.937365
0;33;23;-100.000000;-95.663391;1.678417
0;33;24;0.000000;-55.813580;2.009808
0;33;25;-15.932128;12.081167;2.350552
0;33;26;-3.975432;-28.893728;1.634406
0;33;27;-100.000000;-21.631273;2.254533
0;33;28;-49.065674;-7.141626;2.986397
0;33;29;9.597862;-14.167901;5.284760
0;33;30;-1.039384;-6.446232;3.536023
0;33;31;26.532524;0.645949;5.542761
0;33;32;26.144043;9.173314;4.019050
0;33;33;-6.979932;0.307981;2.456875
0;33;34;-1.498164;-0.477089;7.311041
0;33;35;-3.841785;-17.882488;3.541526
0;33;36;-5.735794;-1.975006;2.597687
0;33;37;3.514360;-10.839897;5.698930
0;33;38;-1.893239;-10.467951;4.473808
0;33;39;0.538539;10.543816;6.448498
0;33;40;-3.144096;-21.329994;3.437885
0;33;41;-19.241861;-2.465420;5.472932
0;33;42;-14.435084;2.797398;5.036527
0;33;43;-13.882699;-1.033176;1.968613
0;33;44;-16.601742;-13.306726;4.766335
0;33;45;-9.947166;-11.595860;3.931149
0;33;46;-2.064590;14.071259;2.142783
0;33;47;-1.712330;13.538370;5.485964
0;33;48;-12.278994;4.624683;4.856486
0;34;0;-2.803015;5.367592;4.275738
0;34;1;15.212940;-8.229425;3.714496
0;34;2;-23.101460;-52.833221;3.623376
0;34;3;-61.869255;0.247929;3.732074
0;34;4;-7.918379;8.459028;4.424278
0;34;5;-4.380727;7.622855;5.267874
0;34;6;1.721228;8.571902;5.302866
0;34;7;8.148849;4.354696;4.027246
0;34;8;-54.183903;-78.770454;3.870777
0;34;10;-100.000000;-33.547245;3.013414
0;34;11;-100.000000;26.701239;1.891938
0;34;12;-14.041753;28.497541;4.667891
0;34;13;-48.789871;11.234020;3.702813
0;34;14;-8.266487;-97.857430;4.032399
0;34;18;-51.074879;-100.000000;0.966924
0;34;19;-3.084159;28.919769;2.354506
0;34;20;-0.552367;16.130474;4.631080
0;34;21;-100.000000;-26.455797;3.089650
0;34;24;21.365984;-2.111057;3.238268
0;34;25;-30.499779;-4.410938;6.744191
0;34;26;-9.581327;0.703032;4.699579
0;34;27;-100.000000;-30.345901;1.870754
0;34;28;-46.587513;-34.857178;4.697953
0;34;29;-46.091095;-27.794037;3.335401
0;34;30;-0.956345;-9.435670;3.799952
0;34;31;-3.774441;1.126888;3.375143
0;34;32;-39.184433;11.236082;3.943950
0;34;33;-7.007986;0.417184;3.144463
0;34;34;-4.159285;0.422044;5.126654
0;34;35;-79.564545;-38.884254;4.118888
0;34;36;-6.900673;-1.617192;3.759196
0;34;37;8.996044;-10.170925;2.511384
0;34;38;-3.242862;-9.361621;4.236993
0;34;39;-4.026515;-37.048996;1.520698
0;34;40;-17.660011;2.043459;2.754474
0;34;41;-19.404562;-8.362865;5.018605
0;34;42;-14.189211;-0.239179;4.077587
0;34;43;-14.251688;-0.996348;2.179453
0;34;44;-14.383855;-12.418686;5.583177
0;34;45;-8.437832;-23.015255;3.383489
0;34;46;-2.076534;13.793810;3.084432
0;34;47;-3.039520;26.334530;2.296603
0;34;48;-18.324245;4.154984;3.865592
0;35;0;7.654550;13.226728;3.610428
0;35;1;18.161383;10.800783;4.328436
0;35;2;-48.626438;-32.970726;2.984534
0;35;3;-87.357170;18.019531;2.746840
0;35;4;-0.909146;2.703662;3.044363
0;35;5;-4.471902;4.333810;4.942930
0;35;6;-5.511322;7.332800;5.254155
0;35;7;44.000996;4.869106;1.852690
0;35;8;-38.360432;-80.625603;4.618996
0;35;11;-90.928856;-73.298759;2.922552
0;35;12;-3.499404;2.172478;6.186589
0;35;13;6.572212;20.761063;4.994382
0;35;14;-42.022144;-97.336784;2.268958
0;35;19;-3.076440;25.024656;1.505672
0;35;20;-0.262426;6.875254;3.511054
0;35;21;-100.000000;-47.922413;1.046905
0;35;24;-78.634018;-87.694962;4.149645
0;35;25;-33.366356;17.585154;5.103655
0;35;26;-7.644840;18.561918;5.094485
0;35;27;-100.000000;-26.872465;1.618721
0;35;28;-61.343983;-55.371201;4.145416
0;35;29;-92.466682;-100.000000;3.411075
0;35;30;-100.000000;-65.432541;2.828053
0;35;31;-15.142341;-1.550176;4.869015
0;35;32;-69.457008;10.199664;5.228967
0;35;33;-7.016570;-0.345184;2.342020
0;35;34;-1.392237;0.600853;5.708047
0;35;35;-19.654896;-41.977859;2.443053
0;35;36;-21.115042;-0.980551;1.796249
0;35;37;-6.569531;-7.218421;4.663342
0;35;38;-1.775656;-9.607762;4.624074
0;35;39;-6.580270;-6.609299;5.725543
0;35;40;-16.089710;3.958241;2.058940
0;35;41;-10.675565;-4.904103;2.980486
0;35;42;-14.346062;-0.313256;3.844426
0;35;43;-14.093163;-0.989548;1.652343
0;35;44;-14.390224;-2.883177;4.294827
0;35;45;10.454975;-15.885302;4.285405
0;35;46;-2.081157;13.904879;2.394162
0;35;47;-4.204186;3.405535;4.921405
0;35;48;1.696321;3.768190;3.772158
0;36;0;11.516977;18.942045;4.652527
0;36;1;-16.595881;9.207805;4.819732
0;36;2;-87.852364;-27.963835;2.354707
0;36;3;-51.519619;-76.451912;6.444401
0;36;4;10.262091;1.230034;3.818186
0;36;5;-4.000692;2.791917;2.080938
0;36;6;-9.446671;6.729766;5.002637
0;36;7;-52.040310;5.806993;2.829095
0;36;8;-3.816006;-43.404797;4.791446
0;36;11;-94.307281;-68.579369;4.739782
0;36;12;-15.299115;15.931479;3.001570
0;36;13;6.169501;0.247663;4.350529
0;36;14;-100.000000;2.663216;1.688764
0;36;19;-100.000000;9.898827;1.169559
0;36;20;-2.260828;5.813713;3.982778
0;36;25;-100.000000;-82.414848;2.885435
0;36;26;-5.316348;-4.862074;3.746183
0;36;27;-100.000000;-26.101856;1.153469
0;36;28;-64.294136;-38.483906;5.471264
0;36;29;-100.000000;0.000000;0.000000
0;36;30;-44.773148;-66.992210;2.029811
0;36;31;16.450665;-3.270041;5.245560
0;36;32;28.628548;-2.926761;3.246000
0;36;33;-6.985754;-0.784874;2.327131
0;36;34;-0.043476;-0.738680;2.947187
0;36;35;-3.919611;5.103081;2.322327
0;36;36;-13.326258;-0.724916;4.060799
0;36;37;-5.839428;-9.038023;2.769838
0;36;38;-0.716697;-11.197995;4.198844
0;36;39;-1.886490;25.935890;2.301844
0;36;40;-1.187863;-0.427619;5.040080
0;36;41;-7.646961;4.589147;4.988527
0;36;42;-14.448094;-0.277597;5.266583
0;36;43;-13.754461;-1.018074;2.594861
0;36;44;-15.760856;1.254345;4.040118
0;36;45;4.813752;24.072020;3.064395
0;36;46;-2.079249;14.145009;2.937047
0;36;47;-2.644763;-7.872824;3.788528
0;36;48;5.286600;3.084665;3.284604
0;37;0;4.535793;13.421717;6.392571
0;37;1;-12.694084;1.554806;4.659669
0;37;2;-27.837276;-47.126564;3.943271
0;37;3;1.450069;-100.000000;3.003834
0;37;4;8.637756;9.590903;4.937461
0;37;5;-3.691047;10.139566;3.625782
0;37;6;7.912449;8.876339;2.580614
0;37;7;-56.891735;7.512323;4.809445
0;37;8;-97.000000;-25.181227;2.118061
0;37;11;-100.000000;-92.772911;1.792948
0;37;12;-22.012302;31.450722;3.335949
0;37;13;-23.067101;-15.166866;3.613405
0;37;14;-100.000000;-31.995922;0.139222
0;37;19;-75.938454;-90.101173;2.249271
0;37;20;-1.763185;3.606282;4.821432
0;37;22;-100.000000;-69.808167;2.155856
0;37;25;-78.902199;-52.142849;3.018024
0;37;26;-5.867632;-20.361389;3.993353
0;37;27;-100.000000;-55.828796;2.339591
0;37;28;-79.530479;-4.917686;4.423270
0;37;29;-100.000000;72.984398;0.481253
0;37;30;-40.902004;21.310257;3.081228
0;37;31;-62.200153;-100.000000;2.112598
0;37;32;-6.856735;6.249050;3.881932
0;37;33;-6.982576;0.404219;3.322057
0;37;34;-0.941133;-0.645405;3.384777
0;37;35;-18.692722;29.361490;4.090733
0;37;36;-58.569672;-1.542516;6.095700
0;37;37;2.950772;-10.362607;3.166012
0;37;38;-0.457005;-11.861584;4.878409
0;37;39;-0.268752;18.881121;3.491109
0;37;40;9.688379;-18.233047;3.789220
0;37;41;-0.810023;3.637078;4.387360
0;37;42;-14.065635;1.815179;3.100882
0;37;43;-13.981687;-1.036803;1.181665
0;37;44;-15.704918;-16.015274;2.333511
0;37;45;-6.662215;20.195915;3.794563
0;37;46;-2.067698;14.075906;2.185497
0;37;47;-2.253030;30.858889;3.942639
0;37;48;-29.830221;3.137768;4.166087
0;38;0;-0.373725;8.336332;4.068914
0;38;1;-9.950922;6.891106;2.047944
0;38;2;-38.409481;-63.937325;3.883214
0;38;3;17.590837;0.000000;2.747950
0;38;4;-6.698369;12.863912;3.623551
0;38;5;-3.803451;11.005310;2.298757
0;38;6;4.227604;7.831094;4.171064
0;38;7;-53.959927;-12.749025;2.685884
0;38;8;-49.802536;-34.420712;4.882446
0;38;11;-100.000000;7.227089;1.792948
0;38;12;-9.984960;25.205450;2.524296
0;38;13;-41.259785;-6.732518;4.013176
0;38;19;-51.310196;-100.000000;1.914536
0;38;20;-100.000000;-2.628279;2.279586
0;38;22;-100.000000;20.918381;1.163740
0;38;25;-29.204540;-11.017105;2.697480
0;38;26;-7.637879;7.482838;5.615283
0;38;28;-66.042610;20.225065;2.566567
0;38;29;-100.000000;-27.015602;0.481253
0;38;30;-74.525169;27.276640;5.838610
0;38;32;-34.604584;8.062837;3.907845
0;38;33;-7.001523;0.877326;1.507180
0;38;34;-4.260950;0.371669;4.260227
0;38;35;-22.720222;-10.760408;4.327448
0;38;36;-61.821003;-1.820471;4.549480
0;38;37;1.616681;-10.668224;4.290929
0;38;38;-2.487611;-8.252191;5.768106
0;38;39;-3.714761;-31.975561;2.619562
0;38;40;0.439279;-19.487082;6.529417
0;38;41;-10.582815;-0.012346;3.139322
0;38;42;-15.038857;0.439916;3.499233
0;38;43;-14.157115;-1.019529;2.774153
0;38;44;-13.938170;-23.571815;4.027428
0;38;45;0.647278;0.138338;3.998533
0;38;46;-2.073310;13.840075;3.140068
0;38;47;-2.452065;49.569496;5.975843
0;38;48;-16.304115;4.054645;3.153082
0;39;0;-2.798801;12.686383;4.091586
0;39;1;15.646475;6.572807;5.208108
0;39;2;-57.328686;-68.116974;3.028460
0;39;3;-56.692215;-50.496593;5.699867
0;39;4;8.622363;1.006344;2.901552
0;39;5;-4.252216;6.911549;3.281930
0;39;6;-0.978025;7.383215;3.236726
0;39;7;-49.352951;-65.074348;3.127599
0;39;8;-47.375580;-93.610764;5.506565
0;39;11;-100.000000;39.813400;2.012715
0;39;12;-0.066438;5.087305;2.285945
0;39;13;-5.234833;21.391071;4.727785
0;39;19;-23.692114;0.000000;1.871237
0;39;20;-67.291260;-69.577354;4.999358
0;39;22;-100.000000;-79.081619;1.163740
0;39;25;0.938759;13.617136;3.735994
0;39;26;-95.192451;-92.517166;5.552201
0;39;28;-48.371872;-31.989733;2.652800
0;39;29;-100.000000;-48.998741;0.075002
0;39;30;-64.822891;-19.961000;2.921704
0;39;32;-100.000000;-44.676750;1.767000
0;39;33;-7.011858;-0.235913;2.185406
0;39;34;-100.000000;-42.764446;1.888401
0;39;35;-35.611488;-66.510117;6.638824
0;39;36;-2.893299;-0.100508;2.268973
0;39;37;-5.599579;-7.050377;3.894361
0;39;38;-45.792610;-13.131625;3.756812
0;39;39;-4.156118;-47.724743;4.403786
0;39;40;-14.296316;3.593496;4.470501
0;39;41;-10.532375;-3.656312;5.269172
0;39;42;-14.548211;-0.760799;5.082873
0;39;43;-13.949999;-0.996576;1.180586
0;39;44;-15.679489;-21.284359;3.854718
0;39;45;5.055117;-9.691253;3.093599
0;39;46;-2.078982;13.981454;1.764023
0;39;47;-3.636006;22.704376;4.178904
0;39;48;5.984526;5.596925;3.262887
0;40;0;6.761706;15.750467;3.990806
0;40;1;22.323339;-1.005025;1.987331
0;40;2;-19.711361;-76.562065;5.037162
0;40;3;-89.269836;-85.029030;2.779647
0;40;4;12.721630;2.308987;4.208849
0;40;5;-4.257698;2.104332;3.119724
0;40;6;-5.095578;7.631400;3.492597
0;40;7;-55.683727;-47.204071;4.127089
0;40;8;-82.497452;-17.957832;4.693567
0;40;11;-100.000000;-60.186600;2.012715
0;40;12;-15.519559;16.144096;5.191696
0;40;13;-12.100965;2.319910;2.970227
0;40;19;-30.830809;17.794674;4.453599
0;40;20;16.901443;-50.957954;1.939321
0;40;22;-100.000000;-67.607117;2.921566
0;40;25;-99.061241;-86.382866;3.736007
0;40;28;-88.786270;-36.863415;3.578038
0;40;29;-100.000000;29.578354;2.956420
0;40;30;-16.791023;-5.249582;3.922922
0;40;33;-7.000036;-0.584664;2.855830
0;40;34;-13.224747;-100.000000;1.718803
0;40;35;-45.938698;-80.094101;2.378314
0;40;36;18.340885;-0.064004;2.983778
0;40;37;-5.164178;-10.017431;2.909040
0;40;38;-100.000000;-97.544189;3.087059
0;40;39;-4.256889;-5.573895;5.042637
0;40;40;-1.654539;8.959398;2.596696
0;40;41;-18.398043;-9.180598;5.020161
0;40;42;-13.497103;0.376035;6.427227
0;40;43;-13.896528;-1.007891;1.433292
0;40;44;-16.219179;-2.663107;3.402197
0;40;45;3.862870;17.922523;2.783694
0;40;46;-2.081637;14.096236;2.398702
0;40;47;-2.611627;-26.166672;5.456165
0;40;48;-0.591174;6.060074;3.875980
0;41;0;7.964030;15.694778;2.495108
0;41;1;-23.532553;1.417303;6.276621
0;41;2;-2.740566;-9.673470;3.616401
0;41;3;-17.026245;-100.000000;0.558651
0;41;4;5.269337;11.442709;4.979447
0;41;5;-4.146818;5.288095;3.864797
0;41;6;-6.018323;7.813021;2.677612
0;41;7;-45.575855;-53.491199;6.700859
0;41;8;-95.025330;-71.896019;1.709895
0;41;12;-16.872532;30.276682;3.967821
0;41;13;-21.497707;-11.088843;5.093821
0;41;19;-100.000000;-82.205322;2.086443
0;41;20;19.158691;-67.402740;5.010361
0;41;22;-100.000000;-87.309555;1.869348
0;41;25;-100.000000;-40.113289;1.161624
0;41;28;-100.000000;-6.561502;2.909793
0;41;29;-100.000000;62.483753;3.509925
0;41;30;-38.085983;8.395549;3.900116
0;41;33;-100.000000;-1.011074;0.293939
0;41;34;-9.620693;-100.000000;2.629163
0;41;35;-16.633360;-4.437164;5.127322
0;41;36;-12.584143;-1.235214;4.727060
0;41;37;1.816355;-10.545307;5.183958
0;41;38;-24.249634;-48.806335;4.067491
0;41;39;-74.748451;-44.346058;3.896821
0;41;40;5.640562;-28.792673;4.189078
0;41;41;-18.465416;-5.063107;4.484844
0;41;42;-13.173701;0.108388;3.323287
0;41;43;-14.027785;-1.028103;1.184827
0;41;44;-15.732288;2.469280;5.453572
0;41;45;-4.132312;24.616030;4.485930
0;41;46;-2.070550;13.986253;1.423593
0;41;47;-2.601283;21.406902;5.497728
0;41;48;-21.162689;0.374532;4.739725
0;42;0;-8.126815;14.343385;3.499183
0;42;1;-16.356028;10.089826;3.457905
0;42;2;-60.798195;-75.280785;4.377666
0;42;3;22.547001;-100.000000;3.030410
0;42;4;-23.870007;-25.852793;3.585086
0;42;5;-3.774109;8.151383;3.665494
0;42;6;0.013798;5.736841;2.418135
0;42;7;-48.142193;-91.897446;3.025397
0;42;8;-41.641998;-44.928589;3.107111
0;42;12;-44.866936;-69.723320;4.078002
0;42;13;-37.562782;-3.192326;5.028302
0;42;19;-51.928528;-100.000000;1.023131
0;42;20;-80.841309;-68.787315;4.064693
0;42;25;-77.110428;-26.966019;1.652760
0;42;28;-54.528221;-21.204327;5.556494
0;42;29;-100.000000;-5.049389;0.924776
0;42;30;-59.021347;12.303089;2.532967
0;42;33;-99.882248;-32.597694;4.204483
0;42;35;27.529234;16.749849;5.402052
0;42;36;-100.000000;-2.122735;1.422425
0;42;37;4.757381;-8.870636;3.822695
0;42;38;-20.133242;-51.242058;3.854196
0;42;39;-95.878876;-100.000000;1.411089
0;42;40;8.721408;-25.671453;4.058272
0;42;41;2.535431;1.660510;5.255370
0;42;42;-13.557779;2.430469;5.747081
0;42;43;-14.058702;-1.018308;1.822359
0;42;44;-15.529048;-18.659746;5.222395
0;42;45;-18.259745;-75.383972;4.623499
0;42;46;-2.066139;13.924994;2.070873
0;42;47;-2.882300;45.379036;3.953571
0;42;48;-21.572311;-0.929578;4.013487
0;43;0;-16.411755;12.010250;3.140139
0;43;1;0.092216;4.752070;3.297472
0;43;2;-100.000000;-62.034191;0.588520
0;43;3;-41.186054;-100.000000;2.006148
0;43;4;-96.464539;-100.000000;3.406479
0;43;5;-3.843622;7.277866;4.497880
0;43;6;2.810473;6.679382;3.813426
0;43;7;-59.782883;3.356903;3.968897
0;43;8;-1.567440;-5.540722;6.094943
0;43;12;-100.000000;-61.599892;2.859583
0;43;13;-20.079657;8.701675;3.038043
0;43;19;-36.860107;0.000000;1.770575
0;43;20;-100.000000;-90.554886;2.773862
0;43;22;-100.000000;-53.760315;2.072830
0;43;25;-9.580467;0.301573;4.777473
0;43;28;-70.435623;-33.878956;4.285792
0;43;29;-100.000000;-48.741203;1.877814
0;43;30;-100.000000;9.317466;1.897514
0;43;33;-39.092495;-94.742264;3.282685
0;43;35;28.304466;-17.446795;4.742896
0;43;36;-100.000000;-1.202008;2.127081
0;43;37;2.057050;-8.001042;1.308572
0;43;38;-40.618126;-28.416990;5.509222
0;43;40;-17.155914;5.644232;4.313735
0;43;41;-97.464569;-47.582809;6.274491
0;43;42;-14.991782;3.234328;2.060412
0;43;43;-14.009822;-1.005114;0.555154
0;43;44;-16.116701;-21.130526;3.083230
0;43;45;-10.528221;-100.000000;3.407710
0;43;46;-2.082482;13.971660;1.682537
0;43;47;-2.641930;-22.514893;5.621122
0;43;48;-5.612119;7.676836;4.708037
0;44;0;8.869366;11.991442;2.038354
0;44;1;20.455828;2.125992;4.681005
0;44;2;-100.000000;-89.015228;0.457978
0;44;4;-65.406349;-98.393410;5.585498
0;44;5;-4.037265;5.217933;2.311857
0;44;6;-1.134919;7.926660;2.683951
0;44;7;-96.353691;-39.796558;4.357576
0;44;8;-52.471317;-100.000000;3.433543
0;44;12;-56.442623;-45.926880;3.750829
0;44;13;9.700867;6.609430;4.796965
0;44;19;-61.114014;23.933886;2.268646
0;44;20;-57.514435;-41.564571;6.410058
0;44;22;-100.000000;-23.772697;1.791067
0;44;25;24.655510;14.142959;3.720135
0;44;28;-85.032318;-18.858791;2.481042
0;44;29;-100.000000;36.434288;2.903354
0;44;30;0.000000;3.334980;1.625266
0;44;33;-18.782347;-100.000000;1.766387
0;44;35;-71.695534;-64.434029;4.784239
0;44;36;-100.000000;0.902220;1.161965
0;44;37;-5.982769;-8.823189;2.788041
0;44;38;-86.220779;-42.659782;3.479750
0;44;40;-100.000000;-94.355766;2.191685
0;44;41;-100.000000;-52.155743;2.151607
0;44;42;-16.005020;2.188750;2.290186
0;44;43;-13.974147;-0.995485;0.726741
0;44;44;-15.199474;-11.732354;4.251439
0;44;45;7.733522;-64.853714;3.997033
0;44;46;-48.391659;-15.626220;5.345323
0;44;47;-2.578160;-25.343533;4.867321
0;44;48;-2.124059;4.504606;5.264054
0;45;0;5.024137;14.115891;1.783589
0;45;1;-79.544174;-97.874008;4.679793
0;45;4;-41.023232;1.606590;3.430951
0;45;5;-4.145491;4.408932;4.534753
0;45;6;-4.041647;8.799284;2.905021
0;45;8;-100.000000;-85.081772;1.141681
0;45;12;-67.298752;24.997284;2.012059
0;45;13;-41.455894;-4.183344;5.167729
